Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,USG%,TS%,PTS_per_TSA,FT_rate,3P_rate,AST_TO,TOV%,TRB%_approx,STL_per_min,BLK_per_min,STL%,BLK%,Raw_EFF,PF_per_min,Load,Creation_proxy,PTS_log,AST_log,TRB_log,STL_log,BLK_log,TOV_log
Jarrett Allen,24.0,68.0,68.0,32.6,5.9,9.2,0.644,0.0,0.1,0.1,5.9,9.1,0.653,0.645,2.4,3.3,0.733,3.3,6.5,9.8,1.7,0.8,1.2,1.4,2.3,14.3,2023,36.96931381309392,0.6712348185929229,1.3424696371858458,0.3586952622877584,0.010869553402659347,1.2142770408782795,11.61631960146067,30.06134047198145,0.02453986977304608,0.036809804659569116,2.453986977304608,3.6809804659569116,0.6809813862020287,0.07055212559750747,13.751999999999999,1.0550000000000002,2.72785282839839,0.9932517730102833,2.379546134130174,0.5877866649021191,0.7884573603642702,0.8754687373538999
Jarrett Allen,23.0,56.0,56.0,32.3,6.6,9.7,0.677,0.0,0.2,0.1,6.6,9.6,0.688,0.678,2.9,4.2,0.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,2022,41.01546717787394,0.6970898016194998,1.3941796032389997,0.4329892443409853,0.020618535444808822,0.9411709342886219,12.832115917786899,33.436522155875494,0.024767794189537402,0.04024766555799828,2.47677941895374,4.024766555799828,0.7585136970545832,0.05263156265276698,14.847999999999999,1.1250000000000002,2.8390784635086144,0.9555114450274363,2.468099531471619,0.5877866649021191,0.832909122935104,0.9932517730102833
Jarrett Allen,22.0,63.0,45.0,29.6,4.7,7.7,0.618,0.1,0.3,0.316,4.6,7.3,0.631,0.624,3.2,4.6,0.703,3.1,6.9,10.0,1.7,0.5,1.4,1.6,1.5,12.8,2021,38.25674383218114,0.6581646872020905,1.316329374404181,0.5974018215560759,0.038960988362352775,1.0624933594165036,14.129270461612098,33.78377237034717,0.016891886185173587,0.04729728131848604,1.6891886185173586,4.729728131848604,0.6891889563550823,0.05067565855552076,13.024,0.9800000000000002,2.624668592163159,0.9932517730102833,2.3978952727983707,0.4054651081081644,0.8754687373538999,0.9555114450274363
Jarrett Culver,21.0,34.0,7.0,14.7,2.0,4.9,0.411,0.4,1.6,0.245,1.6,3.4,0.487,0.449,0.9,1.4,0.604,1.0,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3,2021,42.965957166015535,0.4804197236770782,0.9608394473541564,0.28571370262509665,0.32652994585725337,0.8749890626367169,12.666224404331217,21.088421028285016,0.03401358230368551,0.020408149382211305,3.401358230368551,2.0408149382211307,0.38775483826201484,0.11564617983253073,7.016,0.405,1.840549633397487,0.5306282510621704,1.410986973710262,0.4054651081081644,0.26236426446749106,0.5877866649021191
Jarrett Culver,22.0,37.0,0.0,9.1,1.4,3.6,0.378,0.3,1.3,0.255,1.1,2.4,0.443,0.422,0.4,0.9,0.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.5,2022,49.40653911369329,0.4379368419998949,0.8758736839997898,0.24999930555748456,0.36111010802747767,1.7999640007199857,11.120971706023786,14.285698587144411,0.05494499456594004,0.01098899891318801,5.494499456594005,1.0988998913188008,0.3406589663088282,0.12087898804506811,5.396,0.35500000000000004,1.5040773967762742,0.6418538861723948,0.832909122935104,0.4054651081081644,0.09531017980432487,0.4054651081081644
Jarrett Culver,23.0,10.0,1.0,13.7,1.7,4.3,0.395,0.1,1.2,0.083,1.6,3.1,0.516,0.407,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,2023,40.671503159486754,0.45155900747330163,0.9031180149466033,0.30232487831423654,0.27906911844391064,0.8571306124198227,12.562791524064028,27.737206031236475,0.04379558847037338,0.014598529490124463,4.379558847037338,1.459852949012446,0.43065661995867144,0.10218970643087122,6.172,0.34,1.6863989535702288,0.4700036292457355,1.5686159179138452,0.4700036292457355,0.18232155679395465,0.5306282510621704
Jarron Cumberland,24.0,3.0,0.0,4.0,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7,2022,17.499956250109378,0.49999285724489656,0.9999857144897931,0.0,0.42856530620991135,29999.999999999996,0.0,24.999937500156253,0.0,0.0,0.0,0.0,0.39999900000250005,0.17499956250109375,1.0,0.095,0.5306282510621704,0.26236426446749106,0.6931471805599453,0.0,0.0,0.0
Jason Preston,24.0,7.0,0.0,10.1,0.9,2.7,0.316,0.0,0.4,0.0,0.9,2.3,0.375,0.316,0.0,0.0,,0.9,1.6,2.4,2.3,0.3,0.1,0.3,0.4,1.7,2024,29.70294088817734,0.3148136488383376,0.6296272976766752,0.0,0.14814759945333536,7.666411119629345,9.999966666777777,23.762352710541872,0.029702940888177338,0.009900980296059115,2.970294088817734,0.9900980296059113,0.46534607391477817,0.03960392118423646,5.3,0.5449999999999999,0.9932517730102833,1.1939224684724346,1.2237754316221157,0.26236426446749106,0.09531017980432487,0.26236426446749106
Jason Preston,23.0,14.0,0.0,8.9,1.3,2.9,0.439,0.4,1.3,0.278,0.9,1.6,0.565,0.5,0.0,0.1,0.0,0.1,1.4,1.6,1.9,0.1,0.0,0.7,0.5,2.9,2023,40.94377422047841,0.4925255009324017,0.9850510018648034,0.03448263971503547,0.44827431629546105,2.7142469393294384,19.209606998883096,17.977507890440574,0.01123594243152536,0.0,1.1235942431525359,0.0,0.4606736396925397,0.056179712157626786,5.544,0.525,1.3609765531356006,1.0647107369924282,0.9555114450274363,0.09531017980432487,0.0,0.5306282510621704
Javin DeLaurier,23.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33322222259259,0.3333322222259259,0.0,33.33322222259259,0.0,0.6666644444518518,0.3333322222259259,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0
Javon Freeman-Liberty,24.0,22.0,6.0,18.3,2.5,5.6,0.444,0.5,1.9,0.238,2.0,3.7,0.549,0.484,1.5,1.6,0.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,2024,40.45899428470258,0.5552021649711851,1.1104043299423703,0.2857137755111152,0.33928510841944926,1.6363487604658138,14.856814077776775,17.486329242443038,0.027322389441317246,0.010928955776526899,2.7322389441317245,1.0928955776526899,0.4590161426141297,0.07103821254742484,9.203999999999999,0.7100000000000001,2.0794415416798357,1.0296194171811583,1.4350845252893227,0.4054651081081644,0.18232155679395465,0.7419373447293773
Javonte Green,28.0,65.0,45.0,23.4,2.7,5.0,0.542,0.6,1.6,0.356,2.2,3.4,0.625,0.597,1.2,1.5,0.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,2.0,7.2,2022,26.32477507488245,0.6360412790790123,1.2720825581580246,0.2999994000012,0.31999936000128004,1.7999640007199857,8.116869940146202,17.948710278328942,0.042735024472211766,0.021367512236105883,4.273502447221177,2.1367512236105886,0.4572647618526659,0.08547004894442353,7.0600000000000005,0.54,2.1041341542702074,0.6418538861723948,1.6486586255873816,0.6931471805599453,0.4054651081081644,0.4054651081081644
Javonte Green,27.0,41.0,2.0,11.5,1.3,2.5,0.52,0.2,0.7,0.333,1.0,1.8,0.597,0.569,0.7,1.0,0.75,0.6,1.1,1.7,0.4,0.7,0.1,0.5,1.1,3.6,2021,29.913017466941334,0.6122428155006275,1.224485631001255,0.39999840000639997,0.27999888000448,0.7999840003199937,14.534841468484103,14.782595841221008,0.06086951228738062,0.008695644612482947,6.086951228738062,0.8695644612482946,0.39130400756173256,0.09565209073731241,3.84,0.26,1.5260563034950494,0.33647223662121295,0.9932517730102833,0.5306282510621704,0.09531017980432487,0.4054651081081644
Javonte Green,29.0,32.0,1.0,15.0,1.9,3.4,0.565,0.4,1.1,0.371,1.5,2.3,0.658,0.625,0.9,1.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6,5.2,2023,30.773312817791453,0.6474087464921652,1.2948174929843304,0.41176349481325053,0.32352846021041115,1.166647222546291,12.998238738650915,18.66665422223052,0.053333297777801485,0.04666663555557629,5.333329777780149,4.66666355555763,0.5066663288891141,0.10666659555560297,5.316,0.4,1.824549292051046,0.5306282510621704,1.33500106673234,0.5877866649021191,0.5306282510621704,0.4700036292457355
Javonte Green,30.0,9.0,5.0,25.6,5.0,8.3,0.6,1.1,3.0,0.37,3.9,5.3,0.729,0.667,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,2024,37.95311017456634,0.6841625345866592,1.3683250691733184,0.16867449557289688,0.3614453476562076,0.7499906251171861,8.233832612358364,28.906238708500503,0.04296873321533859,0.03515623626709521,4.296873321533859,3.515623626709521,0.6953122283936608,0.08203121795655549,10.316,0.73,2.580216829592325,0.4700036292457355,2.128231705849268,0.7419373447293773,0.6418538861723948,0.5877866649021191
Javonte Smart,24.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javonte Smart,22.0,17.0,1.0,11.8,1.1,3.5,0.317,0.5,1.6,0.296,0.6,1.9,0.333,0.383,0.3,0.4,0.833,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3.0,2022,36.23725742605303,0.4080511206443943,0.8161022412887886,0.11428538775603499,0.45714155102413995,1.4999750004166599,14.031772610447591,11.86439672508752,0.03389827635739292,0.01694913817869646,3.389827635739292,1.694913817869646,0.2372879345017505,0.0593219836254376,5.176,0.33000000000000007,1.3862943611198906,0.6418538861723948,0.8754687373538999,0.33647223662121295,0.18232155679395465,0.4700036292457355
Jaxson Hayes,21.0,70.0,28.0,20.0,3.5,5.7,0.616,0.3,0.8,0.351,3.2,4.9,0.66,0.641,2.1,2.7,0.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,2022,38.439980780009606,0.67508612792374,1.35017225584748,0.473683379502843,0.14035063096380535,0.7499906251171861,10.405813728129907,22.499988750005624,0.02499998750000625,0.03999998000001,2.499998750000625,3.9999980000010003,0.6049996975001513,0.10999994500002751,8.288,0.5850000000000001,2.33214389523559,0.4700036292457355,1.7047480922384253,0.4054651081081644,0.5877866649021191,0.5877866649021191
Jaxson Hayes,23.0,70.0,5.0,12.5,1.8,2.5,0.72,0.0,0.1,0.0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,2024,29.02397678081858,0.7100372852137212,1.4200745704274425,0.47999808000767996,0.03999984000064,0.8333194446759221,16.537991901896632,23.99998080001536,0.0399999680000256,0.03199997440002048,3.99999680000256,3.199997440002048,0.5519995584003534,0.14399988480009218,4.128,0.315,1.667706820558076,0.4054651081081644,1.3862943611198906,0.4054651081081644,0.33647223662121295,0.4700036292457355
Jaxson Hayes,20.0,60.0,3.0,16.1,2.9,4.7,0.625,0.1,0.2,0.429,2.8,4.4,0.635,0.636,1.6,2.0,0.775,1.5,2.8,4.3,0.6,0.4,0.6,0.7,1.7,7.5,2021,39.00618695267891,0.6720418063766911,1.3440836127533822,0.42553100950849043,0.04255310095084904,0.8571306124198227,11.146479066116138,26.708057945305622,0.02484470506540058,0.03726705759810087,2.484470506540058,3.726705759810087,0.6521735079667652,0.10558999652795245,6.88,0.495,2.1400661634962708,0.4700036292457355,1.667706820558076,0.33647223662121295,0.4700036292457355,0.5306282510621704
Jaxson Hayes,22.0,47.0,2.0,13.0,1.8,3.3,0.551,0.1,0.6,0.103,1.8,2.7,0.654,0.561,1.2,1.8,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4,5.0,2023,36.86151010653069,0.6109466985662304,1.2218933971324608,0.5454528925669923,0.18181763085566408,0.9999857144897931,14.60764898236857,21.538444970426948,0.030769207100609926,0.030769207100609926,3.0769207100609925,3.0769207100609925,0.49999961538491133,0.10769222485213473,5.492,0.39,1.791759469228055,0.5306282510621704,1.33500106673234,0.33647223662121295,0.33647223662121295,0.5306282510621704
Jay Huff,25.0,20.0,0.0,2.5,0.5,0.8,0.6,0.2,0.5,0.333,0.3,0.3,1.0,0.7,0.1,0.1,1.0,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,1.2,2024,37.75984896060416,0.7108920510420492,1.4217841020840984,0.12499843751953102,0.6249921875976551,0.9999000099990001,10.59310812385462,23.999904000384,0.03999984000064,0.07999968000128,3.9999840000639995,7.999968000127999,0.7199971200115199,0.19999920000319998,1.044,0.08,0.7884573603642702,0.09531017980432487,0.4700036292457355,0.09531017980432487,0.18232155679395465,0.09531017980432487
Jay Huff,23.0,4.0,0.0,5.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0,2022,21.999956000088005,0.0,0.0,0.0,0.6249921875976551,0.9999666677777407,27.272479341096894,19.99996000008,0.05999988000024,0.05999988000024,5.9999880000240005,5.9999880000240005,0.15999968000064002,0.05999988000024,1.4000000000000001,0.06,0.0,0.26236426446749106,0.6931471805599453,0.26236426446749106,0.26236426446749106,0.26236426446749106
Jay Huff,24.0,7.0,0.0,13.6,2.1,3.6,0.6,0.9,1.7,0.5,1.3,1.9,0.692,0.72,2.1,2.3,0.938,0.9,2.1,3.0,1.4,0.4,0.6,0.7,2.1,7.3,2023,39.0587948097097,0.7914119873981192,1.5828239747962385,0.6388871142024605,0.4722209104974708,1.9999714289795862,13.177686035982614,22.05880730970051,0.02941174307960068,0.044117614619401016,2.941174307960068,4.4117614619401015,0.7573523842997176,0.15441165116790356,6.712000000000001,0.645,2.1162555148025524,0.8754687373538999,1.3862943611198906,0.33647223662121295,0.4700036292457355,0.5306282510621704
Jay Scrubb,21.0,18.0,0.0,6.7,1.0,2.6,0.391,0.3,1.2,0.286,0.7,1.4,0.48,0.457,0.4,0.6,0.7,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7,2022,48.71634519948478,0.4713670692490599,0.9427341384981198,0.23076834319867998,0.46153668639735995,0.9999750006249843,12.254864415243826,13.43281577191676,0.029850701715370576,0.029850701715370576,2.9850701715370573,2.9850701715370573,0.32835771886907644,0.07462675428842644,3.6639999999999997,0.21500000000000002,1.308332819650179,0.33647223662121295,0.6418538861723948,0.18232155679395465,0.18232155679395465,0.33647223662121295
Jay Scrubb,20.0,4.0,1.0,21.0,3.5,9.0,0.389,0.5,2.3,0.222,3.0,6.8,0.444,0.417,1.3,1.3,1.0,0.5,3.0,3.5,0.3,1.0,0.0,1.8,1.3,8.8,2021,54.15235516554516,0.4596735690831916,0.9193471381663832,0.14444428395079562,0.25555527160525376,0.16666574074588472,15.828336415462175,16.66665873016251,0.04761902494332146,0.0,4.761902494332146,0.0,0.29999985714292526,0.061904732426317895,11.672,0.5,2.2823823856765264,0.26236426446749106,1.5040773967762742,0.6931471805599453,0.0,1.0296194171811583
Jay Scrubb,22.0,2.0,0.0,15.0,2.5,3.5,0.714,1.0,1.0,1.0,1.5,2.5,0.6,0.857,0.5,1.0,0.5,0.0,3.0,3.0,0.5,1.0,0.0,1.5,1.0,6.5,2023,36.266642488905006,0.824871002865475,1.64974200573095,0.28571346939008746,0.28571346939008746,0.33333111112592584,27.573478725222937,19.999986666675557,0.06666662222225185,0.0,6.6666622222251855,0.0,0.5333329777780148,0.06666662222225185,5.9399999999999995,0.42500000000000004,2.0149030205422647,0.4054651081081644,1.3862943611198906,0.6931471805599453,0.0,0.9162907318741551
Jaylen Adams,24.0,7.0,0.0,2.6,0.1,1.1,0.125,0.0,0.3,0.0,0.1,0.9,0.167,0.125,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.1,0.3,2021,42.30752958642467,0.13636239670548447,0.27272479341096895,0.0,0.27272479341096895,29999.999999999996,0.0,15.384556213245332,0.0,0.0,0.0,0.0,0.0,0.038461390533113336,1.4000000000000001,0.075,0.26236426446749106,0.26236426446749106,0.33647223662121295,0.0,0.0,0.0
Jaylen Brown,24.0,58.0,58.0,34.5,9.3,19.2,0.484,2.8,7.1,0.397,6.5,12.1,0.536,0.558,3.3,4.3,0.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,2021,68.96229885150757,0.5855297811825426,1.1710595623650852,0.2239582166884288,0.3697914740669406,1.2592545953533505,11.348347617540512,17.391299306869765,0.03478259861373953,0.017391299306869765,3.478259861373953,1.7391299306869765,0.6463766242386598,0.08405794664987053,27.191999999999997,1.915,3.246490991901174,1.4816045409242156,1.9459101490553132,0.7884573603642702,0.4700036292457355,1.308332819650179
Jaylen Brown,26.0,67.0,67.0,35.9,10.1,20.6,0.491,2.4,7.3,0.335,7.7,13.4,0.576,0.55,3.9,5.1,0.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6,2023,71.71028643167509,0.5822095157548959,1.1644190315097918,0.24757269535306048,0.35436876001516504,1.2068923900262414,11.264756345262452,19.22005035653193,0.030640659988674098,0.011142058177699673,3.06406599886741,1.1142058177699672,0.6657379761175555,0.07242337815504786,29.244,2.0300000000000002,3.3178157727231046,1.5040773967762742,2.066862759472976,0.7419373447293773,0.33647223662121295,1.3609765531356006
Jaylen Brown,25.0,66.0,66.0,33.6,8.7,18.4,0.473,2.5,7.0,0.358,6.2,11.4,0.544,0.541,3.7,4.8,0.758,0.8,5.3,6.1,3.5,1.1,0.3,2.7,2.5,23.6,2022,69.08331277282356,0.5752727304637625,1.150545460927525,0.26086942344053077,0.380434575850774,1.2962914952166842,11.631909515806688,18.154756501560563,0.03273808549461741,0.008928568771259292,3.2738085494617413,0.8928568771259293,0.6279760035785704,0.07440473976049411,26.712,1.8800000000000003,3.202746442938317,1.5040773967762742,1.9600947840472698,0.7419373447293773,0.26236426446749106,1.308332819650179
Jaylen Brown,27.0,70.0,70.0,33.5,9.0,17.9,0.499,2.1,5.9,0.354,6.9,12.1,0.57,0.557,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,2024,66.24475634484884,0.5810425520197292,1.1620851040394584,0.2402233294841735,0.32960875440851717,1.4999937500260416,10.814703129639904,16.417905546893866,0.03582088482958661,0.014925368678994423,3.5820884829586617,1.4925368678994422,0.6328356319893638,0.07761191713077101,25.791999999999998,1.87,3.1780538303479458,1.5260563034950494,1.8718021769015913,0.7884573603642702,0.4054651081081644,1.2237754316221157
Jaylen Hoard,21.0,19.0,0.0,16.8,2.3,4.6,0.5,0.0,0.6,0.0,2.3,4.1,0.571,0.5,1.5,2.2,0.683,1.1,2.3,3.4,1.3,0.7,0.3,0.9,1.0,6.1,2021,38.49997708334697,0.5477720047198191,1.0955440094396383,0.4782598298699352,0.13043449905543686,1.444428395240053,13.914635258758103,20.238083191617147,0.041666641865094126,0.017857132227897483,4.166664186509412,1.7857132227897483,0.47023781533463377,0.05952377409299161,7.768,0.565,1.9600947840472698,0.832909122935104,1.4816045409242156,0.5306282510621704,0.26236426446749106,0.6418538861723948
Jaylen Hoard,22.0,7.0,5.0,34.3,6.3,12.9,0.489,1.3,3.6,0.36,5.0,9.3,0.538,0.539,0.9,2.0,0.429,4.3,7.7,12.0,2.4,0.9,0.7,1.1,2.0,14.7,2022,43.3819115504631,0.5333813255578188,1.0667626511156376,0.1550386395049306,0.2790695511088751,2.1817983472877516,7.392468150223018,34.98541254069605,0.026239059405522038,0.020408157315406027,2.623905940552204,2.040815731540603,0.6384837788677027,0.05830902090116009,17.28,1.2149999999999999,2.7536607123542622,1.2237754316221157,2.5649493574615367,0.6418538861723948,0.5306282510621704,0.7419373447293773
Jaylen Morris,26.0,3.0,0.0,5.3,0.0,2.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.7,1.3,0.5,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.7,0.7,2022,54.1885770026849,0.13608034183381867,0.27216068366763735,0.6499967500162499,0.3499982500087499,2.3332555581480614,10.445646080619497,13.20752224995802,0.0,0.0,0.0,0.0,-0.15094311142809175,0.1320752224995802,3.572,0.175,0.5306282510621704,0.5306282510621704,0.5306282510621704,0.0,0.0,0.26236426446749106
Jaylen Nowell,23.0,65.0,2.0,19.3,4.3,9.6,0.448,1.0,3.6,0.289,3.3,6.0,0.542,0.502,1.2,1.5,0.778,0.6,2.1,2.6,2.0,0.6,0.1,1.0,1.6,10.8,2023,58.341938682933325,0.526315276495832,1.052630552991664,0.1562498372397529,0.37499960937540694,1.9999800001999979,8.880986784203566,13.471495610624036,0.031088066793747773,0.005181344465624629,3.1088066793747773,0.5181344465624629,0.49222772423433975,0.08290151144999407,13.26,0.9400000000000001,2.468099531471619,1.0986122886681098,1.2809338454620642,0.4700036292457355,0.09531017980432487,0.6931471805599453
Jaylen Nowell,21.0,42.0,0.0,18.1,3.4,8.0,0.424,1.2,3.6,0.333,2.2,4.4,0.497,0.499,1.1,1.3,0.818,0.5,1.8,2.3,1.5,0.5,0.3,0.7,1.7,9.0,2021,51.22649103508781,0.5249643899155508,1.0499287798311017,0.16249979687525393,0.44999943750070315,2.1428265310495567,7.549603591885687,12.707175299903147,0.027624294130224235,0.01657457647813454,2.7624294130224234,1.6574576478134542,0.4475135649096328,0.0939226000427624,10.771999999999998,0.75,2.302585092994046,0.9162907318741551,1.1939224684724346,0.4054651081081644,0.26236426446749106,0.5306282510621704
Jaylen Nowell,22.0,62.0,1.0,15.7,3.2,6.7,0.475,1.0,2.6,0.394,2.1,4.1,0.526,0.551,1.2,1.5,0.783,0.4,1.6,2.0,2.1,0.4,0.2,0.6,1.2,8.5,2022,50.7006046492964,0.577444867602082,1.154889735204164,0.22388026286527932,0.3880591222998175,3.4999416676388733,7.53767897276511,12.738845389270454,0.02547769077854091,0.012738845389270455,2.547769077854091,1.2738845389270455,0.5605091971278999,0.07643307233562271,10.06,0.8450000000000001,2.2512917986064953,1.1314021114911006,1.0986122886681098,0.33647223662121295,0.18232155679395465,0.4700036292457355
Jaylen Nowell,24.0,13.0,1.0,16.5,2.6,6.0,0.436,0.5,2.2,0.207,2.2,3.8,0.571,0.474,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,2024,41.260581054193295,0.4914386629063683,0.9828773258127366,0.1166664722225463,0.3666660555565741,2.999940001199976,7.344290034826624,10.909084297524668,0.018181807162541114,0.01212120477502741,1.8181807162541115,1.212120477502741,0.35757554086330856,0.07272722865016445,8.308,0.6100000000000001,1.9740810260220096,0.9162907318741551,1.0296194171811583,0.26236426446749106,0.18232155679395465,0.4054651081081644
Jaylin Williams,20.0,49.0,36.0,18.7,2.1,4.8,0.436,0.9,2.3,0.407,1.1,2.5,0.463,0.534,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3,5.9,2023,32.534741960031035,0.5582881183040911,1.1165762366081822,0.2291661892371058,0.4791656684048575,1.9999750003124963,13.14922230568326,26.20319454374624,0.032085544339281104,0.010695181446427036,3.2085544339281102,1.0695181446427036,0.5026735279820705,0.12299458663391089,7.684,0.6150000000000001,1.9315214116032138,0.9555114450274363,1.7749523509116738,0.4700036292457355,0.18232155679395465,0.5877866649021191
Jaylin Williams,21.0,69.0,1.0,13.0,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,2024,31.26151441421968,0.5611656532950244,1.1223313065900489,0.18181763085566408,0.6363617079948243,3.199936001279975,12.303119332875658,26.153826035518435,0.030769207100609926,0.030769207100609926,3.0769207100609925,3.0769207100609925,0.5615380295861312,0.10769222485213473,5.664,0.52,1.6094379124341003,0.9555114450274363,1.4816045409242156,0.33647223662121295,0.33647223662121295,0.4054651081081644
